epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
0,49,,0.16357414424419403,,
0,99,,0.11223037540912628,,
0,109,,,0.417758971452713,0.417758971452713
0,109,0.23038987815380096,,,
1,149,,0.11326541751623154,,
1,199,,0.12268338352441788,,
1,219,,,0.2818244993686676,0.2818244993686676
1,219,0.10729702562093735,,,
2,249,,0.06904641538858414,,
2,299,,0.07683662325143814,,
2,329,,,0.2648293972015381,0.2648293972015381
2,329,0.09442944824695587,,,
3,349,,0.06332137435674667,,
3,399,,0.0832872986793518,,
3,439,,,0.2303743213415146,0.2303743213415146
3,439,0.08001627773046494,,,
4,449,,0.05213849991559982,,
4,499,,0.07385684549808502,,
4,549,,0.05813059210777283,,
4,549,,,0.2528330981731415,0.2528330981731415
4,549,0.07296199351549149,,,
5,599,,0.08181262016296387,,
5,649,,0.11367180943489075,,
5,659,,,0.25542816519737244,0.25542816519737244
5,659,0.06717997789382935,,,
6,699,,0.043700847774744034,,
6,749,,0.05739597603678703,,
6,769,,,0.2972791790962219,0.2972791790962219
6,769,0.06368459016084671,,,
7,799,,0.07160228490829468,,
7,849,,0.049332715570926666,,
7,879,,,0.28047168254852295,0.28047168254852295
7,879,0.06085633113980293,,,
8,899,,0.027405526489019394,,
8,949,,0.04982912912964821,,
8,989,,,0.27072957158088684,0.27072957158088684
8,989,0.05692530795931816,,,
9,999,,0.0658305361866951,,
9,1049,,0.04799134284257889,,
9,1099,,0.033036090433597565,,
9,1099,,,0.2353026121854782,0.2353026121854782
9,1099,0.05254049971699715,,,
10,1149,,0.032223112881183624,,
10,1199,,0.02300121635198593,,
10,1209,,,0.22737695276737213,0.22737695276737213
10,1209,0.050026752054691315,,,
11,1249,,0.04535453021526337,,
11,1299,,0.0389493890106678,,
11,1319,,,0.21893656253814697,0.21893656253814697
11,1319,0.04714307188987732,,,
12,1349,,0.058733779937028885,,
12,1399,,0.048579201102256775,,
12,1429,,,0.21902167797088623,0.21902167797088623
12,1429,0.04408964887261391,,,
13,1449,,0.023785315454006195,,
13,1499,,0.026794807985424995,,
13,1539,,,0.2175334095954895,0.2175334095954895
13,1539,0.042881906032562256,,,
14,1549,,0.04001821577548981,,
14,1599,,0.026123924180865288,,
14,1649,,0.055548977106809616,,
14,1649,,,0.21431411802768707,0.21431411802768707
14,1649,0.04042312130331993,,,
15,1699,,0.04577038064599037,,
15,1749,,0.02782391756772995,,
15,1759,,,0.23359692096710205,0.23359692096710205
15,1759,0.03830337896943092,,,
16,1799,,0.021077167242765427,,
16,1849,,0.024930745363235474,,
16,1869,,,0.23953072726726532,0.23953072726726532
16,1869,0.037617892026901245,,,
17,1899,,0.019739646464586258,,
17,1949,,0.03718830645084381,,
17,1979,,,0.24209678173065186,0.24209678173065186
17,1979,0.035354744642972946,,,
18,1999,,0.02425343357026577,,
18,2049,,0.04008715599775314,,
18,2089,,,0.2146366536617279,0.2146366536617279
18,2089,0.03376540541648865,,,
19,2099,,0.04270783066749573,,
19,2149,,0.02102750353515148,,
19,2199,,0.013300836086273193,,
